330,3
331,0
332,0
333,1
334,3
335,3
336,3
337,1
338,3
339,3
340,2
341,3
342,1
343,0
344,1
345,2
346,0
347,1
348,1
349,1
350,3
351,1
352,3
353,2
354,3
355,3
356,0
357,3
358,3
359,1
360,3
361,0
362,1
363,0
364,1
365,3
366,3
367,0
368,3
369,1
370,1
371,0
372,3
373,1
374,2
375,3
376,3
377,1
378,1
379,1
380,1
381,3
382,3
383,1
384,1
385,1
386,1
387,3
388,1
389,1
390,2
391,3
392,0
393,0
394,3
395,3
396,3
397,3
398,1
399,0
400,3
401,2
402,3
403,3
404,1
405,3
406,3
407,3
408,3
409,0
410,1
411,0
412,3
413,0
414,3
415,0
416,3
417,3
418,3
419,3
420,3
421,3
422,3
423,2
424,3
425,3
426,3
427,2
428,3
429,2
430,3
431,3
432,0
433,0
434,0
435,3
436,0
437,3
438,3
439,1
440,0
441,1
442,1
443,3
444,3
445,1
446,0
447,3
448,3
449,2
450,3
451,0
452,3
453,3
454,1
455,0
456,2
457,3
458,1
459,2
460,3
461,3
462,0
463,0
464,3
465,1
466,1
467,3
468,1
469,2
470,3
471,3
472,2
473,0
474,3
475,0
476,1
477,0
478,0
479,1
480,3
481,3
482,3
483,3
484,1
485,0
486,1
487,0
488,0
489,1
490,3
491,0
492,0
493,3
494,1
495,3
496,2
497,3
498,1
499,0
500,3
501,3
502,3
503,0
504,3
505,1
506,1
507,0
508,3
509,3
510,1
511,2
512,3
513,3
514,1
515,3
516,0
517,2
518,3
519,3
520,3
521,3
522,0
523,3
524,2
525,3
526,3
527,3
528,0
529,3
530,1
531,0
532,3
533,3
534,3
535,3
536,1
537,2
538,1
539,3
540,3
541,3
542,3
543,3
544,3
545,3
546,2
547,1
548,3
549,3
550,1
551,3
552,1
553,2
554,3
555,3
556,3
557,1
558,3
559,1
560,3
561,0
562,3
563,1
564,3
565,3
566,2
567,3
568,0
569,3
570,1
571,0
572,0
573,0
574,0
575,0
576,3
577,1
578,3
579,1
580,1
581,2
582,0
583,1
584,0
585,0
586,0
587,2
588,3
589,1
590,1
591,1
592,3
593,3
594,0
595,2
596,3
597,3
598,1
599,2
600,1
601,0
602,1
603,1
604,1
605,3
606,3
607,2
608,3
609,2
610,3
611,1
612,0
613,3
614,1
615,2
616,3
617,1
618,1
619,1
620,1
621,3
622,3
623,1
624,3
625,3
626,3
627,3
628,2
629,1
630,3
631,2
632,0
633,2
634,1
635,0
636,2
637,2
638,1
639,1
640,3
641,1
642,3
643,1
644,1
645,0
646,2
647,3
648,3
649,3
650,0
651,2
652,2
653,1
654,0
655,1
656,3
657,3
658,1
659,3
660,3
661,0
662,3
663,3
664,3
665,0
666,3
667,1
668,2
669,1
670,3
671,3
672,3
673,3
674,1
675,1
676,0
677,3
678,3
679,0
680,3
681,3
682,2
683,1
684,3
685,2
686,3
687,3
688,1
689,1
690,0
691,3
692,0
693,1
694,0
695,3
696,0
697,0
698,3
699,3
700,3
701,3
702,3
703,1
704,1
705,3
706,3
707,2
708,0
709,3
710,0
711,3
712,1
713,1
714,3
715,2
716,3
717,3
718,0
719,1
720,3
721,0
722,0
723,3
724,3
725,0
726,1
727,3
728,1
729,1
730,3
731,3
732,3
733,0
734,1
735,1
736,3
737,1
738,1
739,3
740,2
741,3
742,0
743,3
744,0
745,1
746,3
747,3
748,0
749,3
750,3
751,1
752,3
753,1
754,0
755,0
756,1
757,3
758,1
759,1
760,1
761,1
762,3
763,3
764,3
765,3
766,2
767,0
768,3
769,3
770,3
771,3
772,0
773,3
774,1
775,3
776,2
777,3
778,3
779,3
780,1
781,3
782,0
783,0
784,0
785,1
786,1
787,2
788,1
789,2
790,1
791,3
792,1
793,3
794,1
795,3
796,3
797,3
798,2
799,3
800,1
801,1
802,2
803,3
804,3
805,3
806,2
807,2
808,3
809,3
810,3
811,1
812,3
813,1
814,0
815,1
816,1
817,0
818,0
819,3
820,2
821,3
822,3
823,1
824,1
825,0
826,2
827,0
828,1
829,3
830,2
831,3
832,0
833,1
834,1
835,3
836,0
837,1
838,2
839,3
840,2
841,3
842,3
843,0
844,0
845,0
846,3
847,0
848,2
849,3
850,1
851,3
852,0
853,0
854,2
855,3
856,0
857,0
858,1
859,0
860,1
861,3
862,1
863,0
864,3
865,0
866,3
867,0
868,1
869,1
870,1
871,2
872,3
873,3
874,3
875,3
876,3
877,3
878,3
879,1
880,3
881,1
882,2
883,3
884,3
885,1
886,1
887,3
888,3
889,1
890,3
891,0
892,3
893,0
894,3
895,3
896,1
897,2
898,3
899,3
900,3
901,3
902,1
903,1
904,0
905,0
906,3
907,3
908,3
909,2
910,0
911,2
912,3
913,2
914,0
915,3
916,3
917,1
918,3
919,1
920,1
921,3
922,3
923,3
924,1
925,1
926,0
927,3
928,1
929,3
930,1
931,3
932,3
933,3
934,3
935,1
936,3
937,0
938,1
939,2
940,0
941,1
942,3
943,2
944,1
945,3
946,3
947,3
948,1
949,1
950,0
951,3
952,0
953,2
954,3
955,1
956,3
957,3
958,2
959,3
960,0
961,3
962,3
963,3
964,0
965,2
966,1
967,3
968,3
969,3
970,3
971,1
972,1
973,0
974,2
975,0
976,1
977,3
978,1
979,3
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,2
988,1
989,0
990,3
991,3
992,1
993,3
994,2
995,2
996,3
997,1
998,1
999,0
1000,3
1001,0
1002,0
1003,0
1004,0
1005,0
1006,3
1007,1
1008,3
1009,0
1010,3
1011,3
1012,2
1013,1
1014,2
1015,3
1016,3
1017,1
1018,0
1019,1
1020,0
1021,3
1022,1
1023,0
1024,0
1025,3
1026,1
1027,3
1028,1
1029,3
1030,0
1031,3
1032,0
1033,0
1034,0
1035,1
1036,0
1037,0
1038,3
1039,3
1040,1
1041,0
1042,0
1043,1
1044,0
1045,1
1046,1
1047,3
1048,3
1049,0
1050,3
1051,3
1052,0
1053,2
1054,1
1055,1
1056,3
1057,0
1058,2
1059,2
1060,3
1061,3
1062,3
1063,0
1064,3
1065,2
1066,0
1067,3
1068,1
1069,3
1070,3
1071,0
1072,3
1073,2
1074,3
1075,3
1076,3
1077,1
1078,3
1079,3
1080,1
1081,2
1082,1
1083,0
1084,0
1085,3
1086,3
1087,2
1088,3
1089,3
1090,3
1091,2
1092,1
1093,1
1094,3
1095,3
1096,2
1097,0
1098,1
1099,1
1100,1
1101,1
1102,0
1103,3
1104,3
1105,1
1106,0
1107,1
1108,3
1109,1
1110,3
1111,0
1112,1
1113,3
1114,2
1115,0
1116,1
1117,3
1118,1
1119,1
1120,0
1121,3
1122,3
1123,1
1124,3
1125,1
1126,3
1127,0
1128,1
1129,3
1130,1
1131,1
1132,0
1133,0
1134,3
1135,3
1136,0
1137,2
1138,3
1139,3
1140,2
1141,3
1142,1
1143,1
1144,3
1145,3
1146,3
1147,3
1148,1
1149,0
1150,3
1151,3
1152,3
1153,0
1154,1
1155,3
1156,0
1157,1
1158,3
1159,1
1160,3
1161,1
1162,2
1163,3
1164,1
1165,0
1166,0
1167,3
1168,0
1169,3
1170,0
1171,2
1172,3
1173,2
1174,1
1175,1
1176,1
1177,1
1178,0
1179,3
1180,0
1181,2
1182,0
1183,0
1184,1
1185,3
1186,2
1187,1
1188,1
1189,1
1190,2
1191,3
1192,3
1193,3
1194,2
1195,1
1196,3
1197,1
1198,0
1199,1
1200,0
1201,0
1202,3
1203,0
1204,3
1205,1
1206,3
1207,1
1208,3
1209,3
1210,3
1211,2
1212,3
1213,1
1214,3
1215,3
1216,1
1217,2
1218,3
1219,2
1220,1
1221,0
1222,1
1223,1
1224,2
1225,1
1226,1
1227,2
1228,0
1229,1
1230,3
1231,1
1232,0
1233,1
1234,2
1235,3
1236,1
1237,0
1238,3
1239,3
1240,2
1241,0
1242,2
1243,1
1244,3
1245,0
1246,3
1247,3
1248,1
1249,0
1250,2
1251,1
1252,3
1253,0
1254,3
1255,3
1256,2
1257,3
1258,3
1259,1
1260,3
1261,3
1262,3
1263,0
1264,1
1265,1
1266,3
1267,3
1268,1
1269,1
1270,0
1271,3
1272,3
1273,1
1274,1
1275,1
1276,1
1277,1
1278,3
1279,3
1280,0
1281,3
1282,3
1283,3
1284,3
1285,1
1286,3
1287,0
1288,3
1289,3
1290,0
1291,0
1292,3
1293,3
1294,1
1295,3
1296,3
1297,3
1298,3
1299,2
1300,0
1301,3
1302,0
1303,1
1304,3
1305,3
1306,1
1307,1
1308,0
1309,1
1310,3
1311,1
1312,0
1313,3
1314,2
1315,0
1316,0
1317,2
1318,0
1319,1
1320,1
1321,0
1322,0
1323,0
1324,3
1325,3
1326,3
1327,1
1328,3
1329,1
1330,1
1331,0
1332,0
1333,1
1334,3
1335,1
1336,3
1337,2
1338,3
1339,3
1340,3
1341,3
1342,1
1343,0
1344,3
1345,2
1346,2
1347,0
1348,2
1349,3
1350,0
1351,1
1352,2
1353,2
1354,1
1355,0
1356,0
1357,0
1358,3
1359,0
1360,0
1361,3
1362,3
1363,2
1364,0
1365,3
1366,2
1367,3
1368,3
1369,3
1370,2
1371,3
1372,1
1373,0
1374,1
1375,0
1376,1
1377,3
1378,1
1379,1
1380,3
1381,3
1382,2
1383,1
1384,3
1385,3
1386,3
1387,3
1388,2
1389,3
1390,3
1391,3
1392,3
1393,1
1394,2
1395,0
1396,3
1397,3
1398,3
1399,2
1400,3
1401,3
1402,1
1403,3
1404,0
1405,3
1406,1
1407,1
1408,0
1409,3
1410,3
1411,0
1412,1
1413,1
1414,2
1415,0
1416,1
1417,1
1418,0
1419,3
1420,1
1421,1
1422,1
1423,3
1424,3
1425,3
1426,0
1427,1
1428,3
1429,1
1430,0
1431,1
1432,1
1433,0
1434,3
1435,0
1436,1
1437,2
1438,3
1439,0
1440,0
1441,3
1442,3
1443,3
1444,0
1445,0
1446,3
1447,3
1448,3
1449,1
1450,1
1451,3
1452,3
1453,3
1454,1
1455,0
1456,2
1457,3
1458,0
1459,2
1460,0
1461,0
1462,3
1463,3
1464,3
1465,1
1466,1
1467,2
1468,3
1469,3
1470,1
1471,1
1472,3
1473,3
1474,0
1475,3
1476,1
1477,0
1478,3
1479,0
1480,0
1481,3
1482,0
1483,0
1484,3
1485,1
1486,2
1487,3
1488,3
1489,0
1490,1
1491,3
1492,3
1493,3
1494,3
1495,0
1496,3
1497,3
1498,0
1499,3
1500,0
1501,1
1502,3
1503,0
1504,3
1505,0
1506,3
1507,0
1508,2
1509,1
1510,1
1511,1
1512,3
1513,3
1514,1
1515,3
1516,3
1517,3
1518,3
1519,1
1520,3
1521,3
1522,3
1523,2
1524,1
1525,3
1526,1
1527,3
1528,3
1529,2
1530,3
1531,3
1532,1
1533,3
1534,2
1535,1
1536,3
1537,3
1538,3
1539,2
1540,1
1541,3
1542,0
1543,1
1544,0
1545,1
1546,1
1547,3
1548,2
1549,0
1550,1
1551,3
1552,3
1553,3
1554,2
1555,1
1556,3
1557,1
1558,3
1559,0
1560,3
1561,0
1562,1
1563,3
1564,1
1565,1
1566,3
1567,1
1568,1
1569,1
1570,0
1571,0
1572,3
1573,0
1574,1
1575,1
1576,1
1577,1
1578,3
1579,1
1580,1
1581,3
1582,2
1583,3
1584,1
1585,3
1586,1
1587,3
1588,3
1589,3
1590,2
1591,2
1592,3
1593,1
1594,3
1595,0
1596,3
1597,2
1598,1
1599,3
1600,2
1601,3
1602,1
1603,0
1604,0
1605,3
1606,3
1607,3
1608,1
1609,3
1610,3
1611,3
1612,3
1613,1
1614,3
1615,1
1616,0
1617,1
1618,1
1619,1
1620,3
1621,3
1622,3
1623,0
1624,1
1625,0
1626,1
1627,3
1628,3
1629,0
1630,3
1631,3
1632,3
1633,1
1634,3
1635,3
1636,0
1637,1
1638,3
1639,2
1640,0
1641,3
1642,3
1643,3
1644,0
1645,0
1646,3
1647,1
1648,3
1649,3
1650,1
1651,3
1652,0
1653,3
1654,3
1655,3
1656,3
1657,3
1658,0
1659,0
1660,1
1661,2
1662,2
1663,1
1664,3
1665,3
1666,3
1667,1
1668,3
1669,3
1670,2
1671,3
1672,3
1673,2
1674,3
1675,1
1676,3
1677,3
1678,3
1679,2
1680,3
1681,3
1682,0
1683,3
1684,0
1685,1
1686,2
1687,3
1688,1
1689,3
1690,2
1691,1
1692,2
1693,3
1694,0
1695,2
1696,0
1697,1
1698,3
1699,0
1700,3
1701,1
1702,0
1703,3
1704,3
1705,0
1706,3
1707,1
1708,1
1709,1
1710,3
1711,1
1712,0
1713,0
1714,0
1715,3
1716,2
1717,3
1718,1
1719,3
1720,2
1721,3
1722,3
1723,3
1724,2
1725,3
1726,3
1727,1
1728,0
1729,1
1730,3
1731,2
1732,2
1733,3
1734,2
1735,2
1736,3
1737,0
1738,0
1739,3
1740,3
1741,1
1742,3
1743,3
1744,3
1745,0
1746,3
1747,0
1748,2
1749,1
1750,0
1751,0
1752,0
1753,3
1754,3
1755,3
1756,3
1757,1
1758,1
1759,2
1760,1
1761,1
1762,3
1763,0
1764,1
1765,3
1766,2
1767,3
1768,0
1769,3
1770,3
1771,3
1772,3
1773,0
1774,0
1775,3
1776,1
1777,3
1778,0
1779,1
1780,0
1781,1
1782,0
1783,3
1784,3
1785,0
1786,1
1787,3
1788,0
1789,2
1790,3
1791,3
1792,2
1793,0
1794,2
1795,3
1796,1
1797,1
1798,3
1799,1
1800,0
1801,2
1802,1
1803,1
1804,3
1805,3
1806,3
1807,1
1808,0
1809,3
1810,2
1811,3
1812,2
1813,0
1814,1
1815,1
1816,1
1817,2
1818,3
1819,3
1820,3
1821,1
1822,1
1823,1
1824,1
1825,2
1826,3
1827,3
1828,3
1829,3
1830,0
1831,1
1832,2
1833,0
1834,3
1835,3
1836,3
1837,0
1838,0
1839,1
1840,3
1841,1
1842,2
1843,3
1844,1
1845,3
1846,2
1847,3
1848,3
1849,3
1850,0
1851,3
1852,1
1853,3
1854,2
1855,1
1856,3
1857,3
1858,3
1859,1
1860,2
1861,0
1862,2
1863,3
1864,3
1865,3
1866,3
1867,1
1868,1
1869,3
1870,3
1871,1
1872,1
1873,1
1874,3
1875,3
1876,3
1877,3
1878,2
1879,0
1880,1
1881,2
1882,3
1883,1
1884,3
1885,3
1886,3
1887,3
1888,2
1889,0
1890,0
1891,3
1892,3
1893,0
1894,3
1895,3
1896,3
1897,2
1898,0
1899,2
1900,1
1901,3
1902,3
1903,1
1904,3
1905,3
1906,2
1907,3
1908,1
1909,3
1910,2
1911,3
1912,0
1913,3
1914,2
1915,3
1916,1
1917,3
1918,3
1919,3
1920,3
1921,3
1922,0
1923,0
1924,2
1925,0
1926,1
1927,1
1928,0
1929,0
1930,1
1931,3
1932,3
1933,1
1934,2
1935,3
1936,3
1937,1
1938,2
1939,1
1940,1
1941,1
1942,0
1943,1
1944,3
1945,3
1946,3
1947,0
1948,3
1949,0
1950,1
1951,3
1952,0
1953,3
1954,0
1955,3
1956,3
1957,2
1958,0
1959,3
1960,1
1961,3
1962,3
1963,3
1964,0
1965,1
1966,3
1967,3
1968,3
1969,0
1970,3
1971,2
1972,3
1973,1
1974,1
1975,2
1976,2
1977,0
1978,2
1979,0
1980,3
1981,1
1982,1
1983,0
1984,0
1985,1
1986,3
1987,1
1988,0
1989,2
1990,2
1991,2
1992,0
1993,3
1994,3
1995,3
1996,1
1997,2
1998,1
1999,2
2000,1
2001,3
2002,1
2003,3
2004,1
2005,3
2006,3
2007,3
2008,0
2009,3
2010,3
2011,2
2012,3
2013,1
2014,1
2015,3
2016,2
2017,3
2018,3
2019,1
2020,0
2021,3
2022,3
2023,3
2024,1
2025,1
2026,1
2027,0
2028,0
2029,3
2030,3
2031,1
2032,3
2033,1
2034,0
2035,3
2036,2
2037,3
2038,3
2039,3
2040,0
2041,3
2042,0
2043,0
2044,2
2045,3
2046,0
2047,3
2048,2
2049,3
2050,3
2051,2
2052,1
2053,2
2054,3
2055,3
2056,2
2057,3
2058,1
2059,3
2060,1
2061,0
2062,3
2063,3
2064,3
2065,3
2066,0
2067,1
2068,3
2069,0
2070,3
2071,3
2072,2
2073,3
2074,3
2075,0
2076,3
2077,3
2078,3
2079,3
2080,1
2081,0
2082,0
2083,0
2084,1
2085,0
2086,1
2087,0
2088,2
2089,1
2090,3
2091,3
2092,3
2093,3
2094,1
2095,0
2096,3
2097,3
2098,1
2099,1
2100,3
2101,3
2102,3
2103,3
2104,3
2105,3
2106,3
2107,1
2108,3
2109,3
2110,1
2111,3
2112,1
2113,0
2114,3
2115,0
2116,2
2117,0
2118,3
2119,3
2120,1
2121,3
2122,2
2123,0
2124,3
2125,1
2126,1
2127,1
2128,3
2129,1
2130,3
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,3
2138,3
2139,3
2140,3
2141,3
2142,3
2143,3
2144,3
2145,3
2146,3
2147,3
2148,2
2149,2
2150,3
2151,3
2152,3
2153,1
2154,3
2155,3
2156,0
2157,3
2158,1
2159,1
2160,2
2161,2
2162,2
2163,3
2164,1
2165,0
2166,3
2167,3
2168,1
2169,0
2170,3
2171,2
2172,3
2173,1
2174,0
2175,3
2176,3
2177,1
2178,0
2179,3
2180,0
2181,2
2182,3
2183,3
2184,0
2185,3
2186,3
2187,3
2188,3
2189,0
2190,3
2191,3
2192,1
2193,0
2194,1
2195,1
2196,3
2197,3
2198,1
2199,3
2200,0
2201,3
2202,1
2203,0
2204,3
2205,0
2206,1
2207,1
2208,1
2209,1
2210,3
2211,1
2212,3
2213,0
2214,1
2215,1
2216,3
2217,1
2218,1
2219,2
2220,3
2221,0
2222,3
2223,3
2224,2
2225,3
2226,0
2227,2
2228,3
2229,1
2230,1
2231,0
2232,3
2233,3
2234,3
2235,3
2236,0
2237,1
2238,1
2239,3
2240,2
2241,0
2242,1
2243,1
2244,2
2245,3
2246,1
2247,0
2248,1
2249,3
2250,1
2251,3
2252,0
2253,1
2254,2
2255,0
2256,3
2257,3
2258,0
2259,3
2260,1
2261,1
2262,3
2263,3
2264,3
2265,1
2266,3
2267,0
2268,0
2269,1
2270,1
2271,3
2272,3
2273,2
2274,3
2275,0
2276,1
2277,3
2278,0
2279,3
2280,1
2281,1
2282,3
2283,0
2284,1
2285,0
2286,3
2287,2
2288,3
2289,3
2290,1
2291,0
2292,3
2293,3
2294,1
2295,1
2296,3
2297,2
2298,2
2299,0
2300,3
2301,2
2302,3
2303,3
2304,3
2305,3
2306,1
2307,0
2308,3
2309,1
2310,3
2311,1
2312,3
2313,3
2314,1
2315,3
2316,0
2317,3
2318,0
2319,0
2320,2
2321,1
2322,0
2323,1
2324,3
2325,3
2326,3
2327,3
2328,3
2329,0
2330,1
2331,1
2332,3
2333,3
2334,0
2335,1
2336,2
2337,0
2338,3
2339,1
2340,3
2341,0
2342,0
2343,1
2344,3
2345,3
2346,0
2347,0
2348,0
2349,3
2350,3
2351,0
2352,2
2353,3
2354,1
2355,1
2356,1
2357,3
2358,3
2359,3
2360,0
2361,0
2362,0
2363,1
2364,1
2365,0
2366,1
2367,3
2368,3
2369,3
2370,3
2371,3
2372,1
2373,3
2374,3
2375,2
2376,3
2377,3
2378,1
2379,3
2380,3
2381,3
2382,3
2383,3
2384,3
2385,2
2386,3
2387,3
2388,0
2389,3
2390,2
2391,3
2392,3
2393,3
2394,3
2395,3
2396,1
2397,0
2398,1
2399,0
2400,3
2401,0
2402,2
2403,1
2404,3
2405,1
2406,3
2407,3
2408,2
2409,3
2410,1
2411,1
2412,2
2413,3
2414,3
2415,1
2416,0
2417,0
2418,2
2419,1
2420,0
2421,1
2422,2
2423,2
2424,1
2425,1
2426,1
2427,3
2428,2
2429,1
2430,3
2431,1
2432,3
2433,3
2434,3
2435,1
2436,1
2437,3
2438,0
2439,1
2440,1
2441,3
2442,3
2443,0
2444,3
2445,0
2446,0
2447,1
2448,3
2449,3
2450,2
2451,3
2452,3
2453,3
2454,0
2455,1
2456,2
2457,1
2458,3
2459,0
2460,3
2461,1
2462,1
2463,3
2464,1
2465,3
2466,2
2467,0
2468,3
2469,1
2470,2
2471,3
2472,3
2473,1
2474,1
2475,3
2476,3
2477,1
2478,0
2479,3
2480,0
2481,0
2482,0
2483,1
2484,0
2485,1
2486,3
2487,3
2488,2
2489,3
2490,2
2491,3
2492,0
2493,3
2494,3
2495,1
2496,2
2497,3
2498,3
2499,3
2500,3
2501,0
2502,0
2503,0
2504,0
2505,3
2506,0
2507,1
2508,3
2509,3
2510,0
2511,3
2512,3
2513,1
2514,0
2515,0
2516,2
2517,3
2518,0
2519,1
2520,3
2521,0
2522,3
2523,1
2524,3
2525,1
2526,3
2527,2
2528,3
2529,3
2530,3
2531,3
2532,1
2533,1
2534,2
2535,1
2536,0
2537,2
2538,3
2539,3
2540,1
2541,3
2542,3
2543,0
2544,3
2545,3
2546,3
2547,0
2548,1
2549,3
2550,3
2551,3
2552,3
2553,3
2554,2
2555,1
2556,2
2557,2
2558,0
2559,3
2560,2
2561,1
2562,0
2563,1
2564,1
2565,0
2566,3
2567,3
2568,1
2569,0
2570,0
2571,1
2572,3
2573,3
2574,3
2575,2
2576,1
2577,3
2578,3
2579,2
2580,3
2581,3
2582,2
2583,3
2584,3
2585,3
2586,3
2587,0
2588,3
2589,0
2590,0
2591,0
2592,1
2593,1
2594,0
2595,2
2596,3
2597,0
2598,3
2599,1
2600,3
2601,3
2602,3
2603,1
2604,3
2605,3
2606,0
2607,1
2608,1
2609,0
2610,3
2611,1
2612,3
2613,1
2614,3
2615,3
2616,0
2617,3
2618,3
2619,0
2620,2
2621,3
2622,0
2623,3
2624,3
2625,0
2626,1
2627,3
2628,0
2629,1
2630,0
2631,3
2632,1
2633,3
2634,1
2635,3
2636,3
2637,1
2638,0
2639,3
2640,0
2641,0
2642,3
2643,3
2644,3
2645,2
2646,1
2647,3
2648,3
2649,1
2650,3
2651,1
2652,2
2653,3
2654,1
2655,3
2656,3
2657,0
2658,2
2659,0
2660,1
2661,1
2662,3
2663,1
2664,3
2665,2
2666,0
2667,2
2668,0
2669,0
2670,1
2671,3
2672,2
2673,1
2674,3
2675,0
2676,3
2677,0
2678,3
2679,3
2680,3
2681,3
2682,0
2683,3
2684,3
2685,1
2686,3
2687,1
2688,3
2689,0
2690,0
2691,3
2692,0
2693,3
2694,2
2695,3
2696,3
2697,1
2698,1
2699,1
2700,3
2701,0
2702,3
2703,0
2704,1
2705,1
2706,0
2707,0
2708,3
2709,3
2710,1
2711,0
2712,3
2713,0
2714,1
2715,0
2716,1
2717,3
2718,2
2719,0
2720,2
2721,2
2722,3
2723,3
2724,3
2725,1
2726,3
2727,0
2728,3
2729,1
2730,3
2731,3
2732,0
2733,1
2734,3
2735,1
2736,1
2737,1
2738,3
2739,1
2740,3
2741,1
2742,3
2743,2
2744,0
2745,3
2746,3
2747,1
2748,3
2749,3
2750,2
2751,2
2752,2
2753,2
2754,3
2755,2
2756,2
2757,0
2758,3
2759,0
2760,0
2761,1
2762,2
2763,0
2764,3
2765,1
2766,3
2767,3
2768,0
2769,1
2770,0
2771,3
2772,0
2773,3
2774,2
2775,3
2776,2
2777,1
2778,3
2779,3
2780,3
2781,0
2782,0
2783,3
2784,1
2785,3
2786,3
2787,3
2788,3
2789,0
2790,1
2791,2
2792,3
2793,3
2794,3
2795,3
2796,2
2797,3
2798,3
2799,3
2800,3
2801,0
2802,0
2803,3
2804,2
2805,1
2806,3
2807,0
2808,2
2809,1
2810,1
2811,2
2812,1
2813,3
2814,3
2815,1
2816,1
2817,1
2818,0
2819,1
2820,1
2821,1
2822,0
2823,1
2824,0
2825,0
2826,1
2827,3
2828,1
2829,1
2830,3
2831,0
2832,3
2833,0
2834,3
2835,1
2836,1
2837,3
2838,1
2839,1
2840,3
2841,3
2842,3
2843,2
2844,3
2845,1
2846,3
2847,3
2848,0
2849,2
2850,3
2851,0
2852,2
2853,1
2854,3
2855,3
2856,2
2857,0
2858,3
2859,1
2860,3
2861,1
2862,3
2863,2
2864,1
2865,3
2866,1
2867,3
2868,3
2869,3
2870,3
2871,0
2872,3
2873,3
2874,0
2875,3
2876,1
2877,0
2878,3
2879,3
2880,3
2881,2
2882,3
2883,0
2884,3
2885,1
2886,0
2887,2
2888,2
2889,3
2890,0
2891,3
2892,1
2893,3
2894,3
2895,1
2896,0
2897,1
2898,1
2899,3
2900,3
2901,1
2902,3
2903,0
2904,1
2905,2
2906,3
2907,3
2908,1
2909,3
2910,1
2911,3
2912,1
2913,3
2914,3
2915,2
2916,0
2917,0
2918,3
2919,3
2920,0
2921,0
2922,0
2923,0
2924,3
2925,0
2926,1
2927,1
2928,0
2929,3
2930,1
2931,3
2932,2
2933,3
2934,1
2935,3
2936,0
2937,0
2938,2
2939,0
2940,3
2941,1
2942,0
2943,3
2944,0
2945,0
2946,3
2947,1
2948,1
2949,1
2950,3
2951,0
2952,0
2953,3
2954,3
2955,3
2956,2
2957,3
2958,3
2959,3
2960,3
2961,0
2962,2
2963,1
2964,0
2965,3
2966,0
2967,2
2968,0
2969,3
2970,1
2971,2
2972,0
2973,3
2974,0
2975,3
2976,3
2977,3
2978,0
2979,3
2980,2
2981,1
2982,1
2983,2
2984,0
2985,3
2986,0
2987,1
2988,3
2989,3
2990,0
2991,1
2992,0
2993,0
2994,3
2995,0
2996,2
2997,0
2998,3
2999,3
